MOF	molecule	H	predict
ABUWOJ	dimethylamine	44.83349525	44.93073195471606
PEGBUA	4-methyl-1-hexene	31.42172458	31.404772740324432
UBACUX	propene	35.91547506	35.71493958308771
MADVUJ	isobutane	48.32871097	48.51592453133648
QEVKOS	dimethyl ether	49.34916609	49.37521999141516
WIYFAM	methyl propyl ether	35.81065945	35.67666611029454
OFERUN02	4-methyl-4-penten-2-one	46.09519903	46.09658496854085
LAWGOG	3-methylpentane	31.20079948	31.16649259709466
UTEWUM	isobutane	43.14207691	42.87883323388703
UWELIS	dimethyl ether	40.37580622	40.34456548196724
SAHYOQ04	propionitrile	26.21434288	26.094023777079833
QUQFIS	propyl alcohol	40.34243027	40.40250756627105
FUNCAT	acetaldehyde	39.82735155	39.99171466505335
FIPXEJ	ethane	35.89338356	35.950393571678845
RAXCOK	isobutane	34.90985799	34.758259815251776
RURPEA	acetonitrile	51.9896465	51.91935404002412
KOMHAW	methane	23.88868996	23.99249109409136
QIFLUO	ethane	31.26583961	31.144392700929252
RABHAZ	dimethylamine	36.09272537	36.34351269328201
DOGZIJ	methyl propyl ketone	70.21249151	70.25887979458659
WIFBAQ	ethene	26.67451088	26.556861164407206
HUTTIA	methyl tert-butyl ether	51.81644783	51.77813145023506
GIMSIG	methyl propyl ketone	55.12256763	55.18761430458192
IBICED	2-pentene	36.82669194	36.6831446681347
HEGJUZ	acetonitrile	39.14502247	39.141473978567475
HAMJOW	2,3-dimethylbutane	64.97787017	65.08623753303604
YARYEV	4,4-dimethyl-1-pentene	42.02542804	41.92583869733027
IBICAZ	2,3-dimethylbutane	42.19050049	42.27379307078309
SUJQOE	1,5-heptadiene	-42.81425864	-42.693382931351394
VUSKAW	propane	19.52373275	19.4133552619837
IGOCOX	ethylamine	52.13815398	52.17027341817749
EKOPOK	2-pentene	67.49506806	67.3858212644412
RIVDEF	dimethylamine	36.99874859	36.93791977063208
XIDBUJ	4,4-dimethyl-1-pentene	63.44494514	63.3277598082866
MIHHOA	ethene	36.271843	36.260950424201575
RAZYOI	propane	34.80254224	34.56708318689532
HIHGOW	ethane	30.99942752	31.12268260494254
QUJFUX	4-methyl-4-penten-2-one	61.81692323	61.76488888780237
LOFZUB	hydrogen cyanide	55.76686428	55.738069603985224
HAMJOW	methyl propyl ketone	70.60533365	70.6776370134279
UXEQOE	4-methyl-4-penten-2-one	116.04904479999999	116.02305906796853
XUNGOD	ethane	37.65692744	37.723102096297126
PUWCUF	hydrogen cyanide	41.06513647	41.1785038334165
RUFMUA01	isobutane	18.93655891	18.95927236059475
LUVTEC	hydrogen cyanide	21.89472221	21.93551962291221
MIBQAR18	isobutane	23.08390781	22.978633808529672
OFORUX	propene	41.45305796	41.50681717002237
UBACUX	isopropyl alcohol	85.45763863	85.3154171142141
OSAXAI	ethene	29.55557024	29.599627502286047
GIZJOP	2-pentene	51.87212912	52.053777890773446
HIFVOI	methyl propyl ketone	73.65375692	73.56257786739529
LEMNOH	propane	-2.084997614	-2.01160728753102
QOMFAA	isopropyl alcohol	68.01842846	67.88665293737445
MIDRAT	acetone	35.17265722	35.38363513005939
QOMDUS	hydrogen cyanide	24.4558587	24.391204338033692
QARTEK	propionitrile	50.90488323	50.769225554636755
MIMVEJ	4,4-dimethyl-1-pentene	-8.223955119	-8.124321235685477
ZEDRAD	acetonitrile	38.78713274	38.767634145298544
ACOLIP	propyl alcohol	69.81875026	69.71517650317729
MIKJAR	acetonitrile	66.34012131	66.36328278878119
KAYBIX	acetonitrile	35.05333196	35.10415478457464
FUNBEW	propyl alcohol	51.67345212	51.64438582761904
XOJWEZ	dimethylamine	51.34285099	51.373601297544006
KAYBUJ	2,3-dimethylbutane	69.84473127	70.02474925468718
UTEWUM	neopentane	48.09774687	48.09823582959548
DOTWAL	ethylamine	69.35626629999999	69.36122205826418
JAVNIE	acetone	46.56480377	46.760107452712845
IXODUV	propionitrile	32.22812489	32.23025171747141
YUJNOH	1,5-heptadiene	78.89508967	78.93325482588838
KEXKAB	propionitrile	41.53969641	41.58836107100817
HAZNON	isobutane	55.40507916	55.47947034911316
VAHSIH	ethene	37.75161354	37.787702707092755
PORVUO	4-hexen-2-one	97.4817673	97.55534640110716
COYTEQ	4-hexen-2-one	110.84095409999999	110.80910414448076
QOMDUS	dimethylamine	39.68722256	39.59223535226295
HIFTOG	propene	34.93936003	34.810720375573254
KINKAV	acetonitrile	66.14958196	66.02018382222616
VEJYUF02	dimethylamine	47.18409044	47.04491812367662
ICANEH	isopropyl alcohol	51.90629874	51.897498743060446
GALCED	propane	34.54896889	34.09068227421868
NUTQAV	dimethylamine	33.69696616	33.763800304384986
JOSNAG	propionitrile	68.3171452	68.39875602925255
TARWEO	methyl isopropyl ether	67.86208178	67.63080056709877
FUNBEW	1,5-heptadiene	66.14326993	66.09235829525926
UXUZAP	dimethylamine	55.06250224	55.21520010367149
ABUWOJ	2,3-dimethylbutane	60.75508586	61.277581943322666
NUTQEZ	hydrogen cyanide	20.75614075	20.720469143398248
BUVXOG	isobutane	41.98539608	41.967161112765595
BUVYEX	dimethylamine	39.69452383	39.84359972293272
RUVMAX	methyl tert-butyl ether	62.83036258	62.9890081120502
SEHTEF	hydrogen cyanide	50.37558689	50.30765640898524
KANDIO	propane	37.94201257	37.72113690080863
ZERQOE	3-methylpentane	85.45253129999999	85.51282313693231
LAWGOG	neopentane	24.82953714	24.83420145183431
SAHYOQ04	ethane	15.12832095	15.101470762023137
BICDAU	propane	25.07264256	24.89096761692428
AZIXUD	neopentane	51.96957129	52.19751983931254
UBACUX	4-hexen-2-one	91.94305767	92.49484727105636
QARTEK	4-hexen-2-one	66.67838473	66.71363961239184
AROFET	4,4-dimethyl-1-pentene	64.92007696	65.01717896162391
RATDAS02	propyl alcohol	59.61356068	59.30440927870426
ZERQOE	methyl tert-butyl ether	48.13487664	48.12618687815082
TOHYUL	methyl tert-butyl ether	51.75383136	51.86246553084238
NARTUX	isobutane	50.30420333	49.933954646746265
TESGOO	2,3-dimethylbutane	46.56914632	46.50755039826657
MIBQAR18	2,3-dimethylbutane	30.71108362	30.729651480876342
PUSDOX	methane	16.70568894	16.708327934609823
HEZKIH	propane	42.60218696	42.85472881917066
TENLIJ	4-hexen-2-one	104.4337696	104.35127304219729
KIYMAI	isobutane	-10.02343954	-9.881254790697104
RUFMUA01	hydrogen cyanide	38.77996029999999	38.79587491140433
CEGWER	1,5-heptadiene	91.03622329	90.99718957302218
UVASAM	methyl propyl ether	68.09910768	67.92129851877912
KANDIO	methyl isopropyl ether	52.39492119	52.6575909186603
LELMIA01	acetone	70.27198423	70.15829751657675
FECWOB01	isopentane	40.83229687	40.8915392258085
UXEQOE	hydrogen cyanide	59.09531076	59.05748197638475
QOMDUS	isopentane	57.07511783	57.418219239079384
XUNHAQ	ethane	35.89124987	35.793017426805136
HOWPOZ	isopentane	52.208160299999996	52.0942260593538
FUTKEL	propene	36.64443357	36.680524822866055
GAYFUJ	propene	35.58816863	35.47462324096652
RATDAS02	isobutane	41.06740015	40.843319124940294
XENKIM	4-methyl-1-hexene	58.50453662	58.46706917190534
HEKTUO	4-hexen-2-one	116.7958288	116.50139593547567
GIMSIG	propionitrile	36.75732323	36.837790594186565
ANUGIA	propane	25.13116509	25.17554229578927
GAYFUJ	acetonitrile	41.95643733	41.98921135609304
RUFMUA	ethene	33.7165378	33.59477675783781
CIGYAU	propyl alcohol	7.458156896	7.628367385549958
KAXQOR01	4-methyl-1-hexene	109.4667895	109.54180983054356
IXOFEH	hydrogen cyanide	22.53414591	22.538384209226976
WENDIE	acetone	66.18387041	66.38963732757513
TEVZEA	isopentane	46.68025955	46.9898105398596
MIBQAR18	propene	18.70156622	18.75532679249594
MIBQAR	dimethyl ether	19.91634877	20.0726306498294
RURPEA	methyl propyl ether	53.33537462	53.274143506204965
NEVJEF	2,3-dimethylbutane	63.82304696	63.62153146227812
IXODUV	methyl propyl ether	42.68369052	42.53436441867366
GUYLOC	dimethyl ether	39.45994576	39.54110974257605
FUNBEW	isopropyl alcohol	49.8247136	49.72077511904656
IXISAJ	1,5-heptadiene	89.52536561	89.39174231519267
CANRUG	methyl propyl ketone	65.84824064	65.52483866966146
ABUWOJ	acetone	52.54882685	52.38589568221275
VUQKOI	methyl propyl ketone	57.90199475	57.868342604190126
MAKXAZ	ethane	35.07275923	34.966172347371455
OHAKIS	methyl propyl ketone	87.73582854	87.96307484366949
EXEWAG	ethylamine	38.25124532	38.31469896125973
APEBED	isobutane	61.56414527	61.0645035319587
VARRIP	2-pentene	57.38365761	57.29141051581048
XINHOT	isopentane	60.7370579	60.8658700654749
UTEWUM	acetaldehyde	35.37470298	35.4262240642417
PAMVEG	ethane	32.48447346	32.59659447802959
NASCIV	ethene	36.09863439	36.11713716840918
WEMNAF	ethylamine	57.6612657	57.81923094271664
YEKXET	methyl propyl ketone	57.13749326	57.107964429131506
UVASAM	neopentane	47.95251388	47.79043744106821
ATOXEN	methyl isopropyl ether	53.82140229	53.987743004918
EMITUQ	propene	34.06625732	33.82949752018509
COYTEQ	4-methyl-4-penten-2-one	111.0464414	111.09482417158897
PORVUO	isobutane	54.09966436	53.75690665509687
KAXQOR	ethene	38.38250043	38.53344579578448
GAYFUJ	methyl tert-butyl ether	47.33630064	47.38642859936854
ZESFUY	acetonitrile	26.08682143	26.165933976673475
FUDQIF	acetonitrile	73.69725567	73.63449258082123
WIYFAM	2,3-dimethylbutane	38.77557045	38.95799427977018
FEWGUL	propionitrile	62.46410989999999	62.41287755920512
FUSWIA	ethane	25.13400137	25.24183755044365
WEMNAF	acetaldehyde	52.76970978	52.486218506047095
UWELIS	acetone	51.71186667	51.56684256348889
TESHAB	isopentane	47.66667048	47.5523526361671
BERGAI	propionitrile	55.81868001	55.92367633740143
FIRVEH	ethene	32.86568607	32.85823425105025
VAZTOG	neopentane	24.83176171	24.907448794799453
XIMPOA	propane	19.43493837	19.526143084957972
YAZFOW	hydrogen cyanide	37.02915669	37.0429738805187
EDADIX	ethene	31.80114615	31.98552212184662
LAGCED	dimethylamine	43.97634113	43.75018053859178
WENDIE	methyl propyl ketone	89.79221565	89.53806010163298
VISTUM	acetaldehyde	38.52009283	38.541996653844095
IMACZN01	methyl tert-butyl ether	-51.88788009	-51.86014744976706
ISEQIH	propyl alcohol	105.04382439999999	105.15974714420186
CESYEF	ethane	33.90224726	33.68517505577255
UNIGEE	dimethylamine	21.04661303	20.90431621615388
IBICED	dimethylamine	32.04781957	32.070574617193365
MIKJAR	ethene	31.16068216	31.161297760161318
NUYWOU	4-hexen-2-one	64.17426331	64.38140496187849
MATTUX	methyl isopropyl ether	53.23344846	53.282968089460375
ZESFUY	dimethyl ether	27.58672543	27.628340679090197
HAFQOW	methane	17.82793241	17.84563900537682
TESHAB	dimethyl ether	42.52521621	42.57683501683545
VUSKEA	2-pentene	27.1566191	27.094845590960034
GAXWEJ	acetonitrile	65.83556619	65.8095445249249
OVICUS	acetonitrile	39.52808147	39.496139444424344
MIBQAR	propionitrile	25.95564758	26.197768278548185
NUVWIL	ethylamine	35.63320363	35.57544761217742
YUGLES	methane	13.80317747	13.740930484996223
GIZJOP	propyl alcohol	55.74039228	55.70750250077152
FIRVEH	4-methyl-1-hexene	53.93986995	53.99683340698251
QUNMUI	propene	30.00985018	30.102918352989512
BARZAW	2,3-dimethylbutane	66.90252163	66.91478447066501
OVICUS	4-methyl-1-hexene	91.94887993	91.95152909302101
FAPTIB	acetone	47.09437251	47.07772116042972
KAXQIL	acetone	68.01455437	67.88026293861205
QEVKOS	methyl propyl ether	62.26433294	62.46320964877591
UNIGEE	isopropyl alcohol	24.53855568	24.602441520587217
YUGLES	propyl alcohol	36.94554658	36.833022196963796
MEJQEZ	acetonitrile	46.41554597	46.52990762810038
HIMSAY	isopropyl alcohol	59.09473511	59.1265526902637
MODNIC	methane	13.98605285	13.98428681149458
ZERNAN	dimethylamine	52.20951548	52.1678901262402
BUVXOG	4,4-dimethyl-1-pentene	65.08520519	65.17087007756321
SEFBOV	propene	26.0524572	26.065570373304592
VONBIK	ethylamine	62.75195135	62.64005735529924
SERKEG	acetone	35.78788388	35.83552625265936
FAPTIB	2,3-dimethylbutane	55.3676655	55.150420479100546
XIBZUF	propane	34.81126342	35.02276946070311
FIPWUY	2-pentene	74.87574325	74.99088983278827
GEHSAN	methyl propyl ketone	75.85463371	75.79580580378617
HIFTOG02	dimethyl ether	37.87108103	37.90251205629983
LUVTEC	neopentane	43.79966474	44.00056496127482
FAGREM	3-methylpentane	56.51435651	56.559972046861695
SAHYOQ05	isopentane	27.23829398	27.087193127372775
YARYOF	propane	31.95985647	31.849138586794922
QUPHUF	2-pentene	69.53541339	69.68739034050775
JASNAT	acetone	58.6509788	58.676931397617054
AVIMOI	acetone	68.13749272	67.95872062428793
GEHSAN	ethene	37.09669191	37.02213849173428
HEGJUZ	ethylamine	48.25933609	48.1024432084175
CUTKOS	dimethyl ether	43.40254573	43.67638320479316
FIRVEH	2,3-dimethylbutane	27.80255043	27.919030303107526
NEHZIK	neopentane	43.51210615	43.8350434306786
HAMJOW	isobutane	46.47785238	46.66317389993035
BICDAU	2,3-dimethylbutane	40.98913766	40.85846070732044
RURPEA	isobutane	15.50611118	15.42947717016819
SEFBOV	4-methyl-4-penten-2-one	50.13562897	49.97095857920934
TADCAE	propionitrile	56.68156055	57.037618463149
PIHNUQ	propionitrile	60.21838537	60.13074851560641
UNIGEE	propyl alcohol	24.60987182	24.580367208126447
ZIKJIO	methyl propyl ketone	54.26168304	54.186922447263136
XENKIM	ethene	23.3086633	23.313039073697063
CANRUG	dimethyl ether	42.53328634	42.73203288497391
FIQCEN	isopropyl alcohol	51.37234174	51.334870446771966
AMIMEP	4-methyl-1-hexene	73.2268894	73.14007609798904
AVIMOI	ethene	29.64684319	29.63300457856694
TEVZOK	dimethyl ether	41.89059113	41.956479908401654
MEJQEZ	4-hexen-2-one	76.10504126	76.01747960438625
RAXDAX	ethene	30.35433199	30.360731687120065
CESYEF01	ethene	30.49726285	30.62636919654528
IBICON	isopentane	36.8306442	36.81862002504456
GUYLUI01	3-methylpentane	72.60855048	72.30984006132361
IXOFAD	propane	30.61684357	30.533505300625965
XIMPOA	methane	17.21992571	17.121120338126275
LACJAC	propene	48.16051756	48.02811773391884
ANUGIA	hydrogen cyanide	17.30368238	17.198868846764455
DOTWAL	4-methyl-4-penten-2-one	97.13958322	97.09649634586928
EKOPOK	ethylamine	90.73180645	90.76953461171972
REDROI	propane	49.67891078	49.43536905715947
QUPHUF	methyl isopropyl ether	70.83886095	70.86459351151663
OFERUN02	hydrogen cyanide	18.39473542	18.336906331691676
ICANEH	ethene	30.35187964	30.346586421993624
GAYFUJ	ethene	25.69579628	25.730444028389694
AGARUW	acetone	53.22805185	53.349745789855284
HAFQOW	methyl propyl ether	49.27748112	49.3179765917218
ODODIW	acetone	68.76551723	68.5330207913167
GITWIQ	ethane	34.62422267	34.682824673972085
RELLAW	dimethyl ether	32.72383785	32.82471045976765
QUJFUX	1,5-heptadiene	52.95304417	52.964559872399555
HAFQOW	ethane	26.78800077	26.707626932880142
RUFMUA01	dimethylamine	62.70895201	62.816026030107324
MIBQAR	2-pentene	27.19230306	27.287075959982598
ERUFUS	1,5-heptadiene	59.10958847	59.07405542246355
KIDDIM	propyl alcohol	86.31792814	86.06030067794741
MIBQAR18	methyl propyl ketone	39.51695694	39.423174758654945
MIHHOA	methyl propyl ketone	87.30162894	87.21673442692051
QOJVAM	4,4-dimethyl-1-pentene	32.1823537	32.337590831187235
UBUMAH	4-methyl-4-penten-2-one	68.02202634	68.13157406726582
KAVROQ	propene	39.08327875	39.12629493372026
OFORUX	acetone	52.3197252	52.21107072358402
NALWOO	2-pentene	43.9297535	44.19106240613281
IXOFEH	methyl propyl ether	42.622981	42.75813911381182
XINWUO	acetone	34.89569253	34.91261780710386
LIFWOO	4,4-dimethyl-1-pentene	49.90660233	49.90910747369546
VAHSIH	methyl propyl ether	77.01738451	77.00209453914431
LAGNUE	isobutane	46.08415334	46.13913657760165
KANDIO	4-methyl-4-penten-2-one	71.09634322	71.20309932228838
KINKAV	4,4-dimethyl-1-pentene	50.07135905	49.860852083145744
BONWIL	dimethyl ether	47.37336837	47.303845930726
PEMRIK	methyl isopropyl ether	62.97707795	63.3874927478628
PEMRIK	3-methylpentane	71.76489557	71.57955662612716
NADZEZ	propene	46.3062692	46.08775356991908
CUMDIY	methyl tert-butyl ether	60.37134479	60.246685866808505
LEGGEK	propyl alcohol	104.34384770000001	104.4987035708059
GINLIA	isopropyl alcohol	72.24343466	72.20519925034479
LAVSUY	ethylamine	39.9412218	39.90729753365525
AGARUW	4,4-dimethyl-1-pentene	72.28939609999999	72.38229895238578
YARYEV	acetaldehyde	38.25992573	38.26157114957564
KINHAS	acetonitrile	39.81138528	39.81598064828042
UTEXAT	propionitrile	47.05931693	46.76999397999936
CUTKOS	methyl tert-butyl ether	62.103543200000004	62.214037099812344
WALBOC	ethane	38.72657381	38.8090188602768
LAGWEX	dimethylamine	33.50694764	33.56986665716592
ZISYAD	2-pentene	63.79605614	63.75121705572946
VARRIP	isopentane	60.48199073	60.35978478063689
BUVYEX	2,3-dimethylbutane	55.81917939	56.1146735266323
UVUPOR	ethene	26.51053067	26.378897481317242
GUYLUI	dimethylamine	51.96004463	51.975599729115615
KAVROQ	1,5-heptadiene	71.14153221	71.16743490896842
NUVWIL	neopentane	34.22579638	34.391078092069506
SAKRED	propionitrile	31.37268599	31.30622572055911
GIMSIG	methane	17.2204443	17.2764289353254
LOQLEJ	acetone	60.82140749999999	60.88285817690318
MODNIC	propionitrile	35.57787553	35.67407632945692
KIDDIM	dimethylamine	62.32666471	62.49327279558914
HUTTIA	propyl alcohol	61.63077452	61.31899202995354
HIFTOG02	isopropyl alcohol	44.96009819	45.007990371013946
PEVQEO	propane	19.55666649	19.855098227112133
EDUSIF	4-methyl-1-hexene	34.25227702	34.04678916861499
QUQFIS	acetonitrile	30.01425125	30.03631694377594
FECZAQ	acetaldehyde	32.62766419	32.605496373192494
AFITIT	hydrogen cyanide	31.31451165	31.326802014590868
YARYEV	dimethyl ether	36.5588794	36.514652281488
MAKXAZ	isobutane	56.73488232	56.359536201113244
OFERUN02	isopropyl alcohol	29.27738258	29.3201619412645
SEYDUW	propyl alcohol	51.87203904	51.98331356635011
NUVWIL	methyl tert-butyl ether	39.90671552	39.8106389592637
GUYLUI01	propionitrile	60.83572132	60.772413237441285
QOKCID	2-pentene	72.89414869	72.93485331168033
YAZYEF	ethane	28.94842401	29.118081375807645
CEGWER	isopentane	75.45991499	75.8588800394356
WECJAR	methyl tert-butyl ether	71.28664587	71.33680650594654
MATVEJ	acetaldehyde	33.50527036	33.78576905401042
PUSDOX	4-methyl-4-penten-2-one	62.29963586	62.40605072883098
MIBQAR18	4,4-dimethyl-1-pentene	31.7825152	31.77399040626638
NUVWIL	ethene	16.76579962	16.88236933933425
QOJVAM	isobutane	46.33683509	46.419530994202745
ERUFUS	isopropyl alcohol	52.24465572	52.20907230949317
YEZFIU	methyl propyl ether	39.08447524	39.42813097861492
KIXXOG	acetonitrile	42.38549764	42.44366168453491
PIFPIE	methyl propyl ketone	66.2599103	66.46893759692858
XINJAH	propionitrile	49.85052235	49.81937247006413
LIFWOO	ethane	34.77970998	34.72548341708776
NALWOO	methyl propyl ketone	59.67287219	59.70253693987378
GEDLIM	hydrogen cyanide	47.65874592	47.554535384821385
RAXCOK	ethylamine	41.43183937	41.51006087975472
ZARZAV	hydrogen cyanide	52.31179571	52.359919387529445
MIDRAT	acetaldehyde	46.98467053	46.9621129503428
QOKCID	methane	23.55972952	23.55218972853555
FIJCUX	methyl propyl ketone	57.0467924	57.01428287164906
BICDAU	dimethylamine	29.94737828	30.064368188289887
GIFKIP	4-methyl-4-penten-2-one	73.98241913	73.9580284629512
XINJAH	methyl tert-butyl ether	65.60424916	65.52601420132125
RUVMAX	1,5-heptadiene	87.87404261	87.71756108929915
YASPEP	hydrogen cyanide	25.00921984	25.047261320603038
QUJFUX	propionitrile	52.79995805	52.87691829527643
IBUDOZ	isopropyl alcohol	54.2878328	54.27379288846928
QUQFIS	propionitrile	36.4730987	36.59305022410647
QUGNOV	propane	7.873665285	7.912990897628497
TESGUU	isopropyl alcohol	58.69332434	58.63243523099365
CUNWEO	methane	17.38436655	17.599688796390854
MIBQAR18	methyl tert-butyl ether	27.49556356	27.499334187154876
SEFSOM	2-pentene	50.40315805	49.992676201350164
SEHTEF	isopropyl alcohol	69.63881753	69.59074175981586
LOFZUB	4-hexen-2-one	119.4117367	119.41721125621724
HICVUM	methyl propyl ether	60.22541174	60.047223293692355
TOHYUL	methane	15.84080674	15.833365799215663
RUFMUA	isobutane	19.72248173	20.01712383810263
KIYMAI	acetone	67.85681464	67.72985858273933
XINWUO	hydrogen cyanide	19.47116771	19.221929312823452
VARRIP	propionitrile	71.48373914	71.49270578650108
FIPWUY	3-methylpentane	77.587388	77.6468107728886
CISMAT01	4-hexen-2-one	81.98395641	81.9314604941538
JAVNIE	2,3-dimethylbutane	57.757220200000006	57.726522663663594
COGWEB	4-hexen-2-one	65.93318482	65.66408285176507
CICYIX	acetonitrile	29.18528394	29.18288828041417
JOSNAG	1,5-heptadiene	72.61451495	72.57976581290605
TOHYUL	isobutane	37.4459649	37.46301233935319
MATVEJ	2-pentene	37.4427662	37.27016332066499
XIMPOA	acetaldehyde	44.78887756	44.75934064608171
LAGNUE	4-hexen-2-one	67.27018204	67.35699669398821
KUNWEW	4-hexen-2-one	90.47397239	90.64058760780846
AZIXUD	isobutane	45.74823199	45.61213529517318
CUMDIY	isobutane	53.90067439	53.91317680110536
BENXUP	isopentane	4.9967541639999995	5.118004410508909
YUKBIP01	propionitrile	39.39801584	39.459248473555064
KAXQOR01	dimethyl ether	54.66310257	54.53280704796099
KAYBIX	propyl alcohol	56.14509094	56.12669706644093
GUYLOC	dimethylamine	42.20577256	42.01498242153701
FUNBEW	2-pentene	54.07158411	54.147736776232684
LELMIA01	propyl alcohol	71.29219245	71.18665870846571
IGOCOX	isobutane	38.67001189	38.439328363631645
GACQAE	propyl alcohol	44.30388794	44.2233169250941
LEDCAA	isopropyl alcohol	-0.988159517	-0.8765043443127309
AFITIT	dimethyl ether	41.99431436	41.994005727052965
KAYBIX	methyl tert-butyl ether	67.06832302	67.00964640766621
GINLIA	acetone	59.8464162	60.05800451747903
HEKTUO	methyl propyl ketone	102.35641159999999	102.31891810835413
BICDAU	propene	23.94649349	24.192500433438152
KEXKAB	ethene	24.96287945	24.83885159471533
IJENER	propene	43.2663472	43.31622837945655
GALCED	neopentane	45.82723154	45.72473730954045
COYTEQ	isopropyl alcohol	77.55932208	77.53540311655614
PUWCUF	ethane	29.32381062	29.438012744200147
ULOGIL	dimethylamine	49.66023225	49.57063322862919
LAWGEW	methane	10.04932562	10.008243024282509
KAYBUJ	propyl alcohol	53.88044992	53.84537747675339
UTEWUM	methyl propyl ketone	67.22227159999998	67.10847380115968
XEHTUB	hydrogen cyanide	35.98446613	36.05281617489365
NALWOO	4-methyl-4-penten-2-one	56.71297039	56.827173693005236
TESGOO	methyl propyl ketone	55.34686762	55.33080135092007
NUTQEZ	acetone	38.39666654	38.66910924664711
YUJNOH	isobutane	51.683604100000004	51.760049959068255
CUNFOH01	dimethylamine	24.73502387	24.635704492317227
BENXUP	ethylamine	43.71149282	43.845067100147865
CUTKOS	neopentane	50.25949463	50.637438751626895
ULOGIL	propionitrile	39.23971368	39.090285347152694
FIPWUY	ethylamine	60.25330683	60.2805533130253
CUMDIY	dimethyl ether	52.29301526	52.293633178614854
YAZYEF	3-methylpentane	-16.05197277	-16.008225495697697
COYTEQ	3-methylpentane	91.25921164	91.33209006586053
QARTEK	acetone	54.818382299999996	54.64667482282793
UMEXUF	ethylamine	55.88833673	55.86270025400771
RUVMAX	methyl propyl ketone	82.85736103	82.98167520066833
GACQAE	2-pentene	45.1124185	44.99483714222068
WONZOP	isopentane	32.30977805	32.3293066493337
TEDGOA	1,5-heptadiene	42.43713579999999	42.416678380276274
IXOFIL	acetonitrile	28.13009442	28.086264414063475
AZIXUD	acetone	57.01573212	57.2074036747799
DAJHUS	ethene	31.32337549	31.31807898313705
VONBIK	propyl alcohol	75.43387761	75.37939107556089
CIGYAU	ethylamine	44.66371681	44.56252748905736
MATVAF	ethene	21.53700031	21.68142062242649
KAXQOR	2-pentene	83.51592344	83.53190612161946
ECODEG	propionitrile	52.24371513	52.37614317685084
HEZKIH	isopentane	58.96746521	59.40859095996301
BONWAD	acetone	-18.19515918	-18.291131693473126
EKOPOK	methyl tert-butyl ether	104.6719603	104.5797181865991
FIPXEJ	ethylamine	65.32559914	65.2250397282059
WIFBAQ	4-methyl-1-hexene	67.88482595	68.0252946881661
VACFOV01	propyl alcohol	53.09147523	53.03946054365339
YEGCUJ	ethane	34.63631436	34.38525824530129
GINLIA	propene	34.04161073	33.944492064809374
KINKAV	propene	41.55363666	41.50246821678984
RELLAW	1,5-heptadiene	61.80604177	61.99817360809653
MODNIC	propene	26.0552579	26.119113345873167
MIBQAR16	dimethyl ether	20.60982303	20.5411984291774
LIFWEE	propane	38.21093156	38.2094878098197
LAWGIA	methane	10.04880703	10.1551903511929
WALBOC01	propene	46.17824144	46.06490063547451
VAPFUP	methyl tert-butyl ether	58.45826782	58.5625707531897
GUYMAP	propane	34.50356969	34.23998830326571
FUNBOG	4-hexen-2-one	69.64633251	69.60696484630573
EDUSIF	propene	18.69970673	18.669426391218
ECAHAT	4-methyl-4-penten-2-one	46.37313575	46.51002127051414
ZEDROR	ethylamine	55.73572316	55.83151470376468
QUPHUF	isopentane	72.96760986	73.64381943717395
RAXDAX	dimethylamine	39.18865619	39.14008299441897
KANDIO	isobutane	43.47379669	43.77721521060259
JAVNIE	methyl tert-butyl ether	58.48532004	58.39472441360448
DAGDIZ	dimethylamine	46.84526356	46.780063482710275
YARYOF	methyl tert-butyl ether	31.69025422	31.687060978508203
XUVHEB	methyl propyl ether	54.02179395	53.92469753180836
QURSEC	propane	43.0866017	43.074032253660675
VAZTOG	propene	18.70781058	18.672960022623673
EBEMII	propane	43.05595274	43.199001899099116
ERUFUS	3-methylpentane	27.80514401	27.842783193647882
VONBIK	isopentane	61.76946297	62.18012241676895
LASYOU	propionitrile	33.19433029	33.14781972781415
SUJREV	propene	38.4431972	38.39616143157728
KINHAS	propyl alcohol	76.72873453	76.33487906564463
HOWPOZ	4-hexen-2-one	70.16571069	70.37538896906885
DAGDIZ	2,3-dimethylbutane	64.2731256	64.44781817278306
MIBQAR	4,4-dimethyl-1-pentene	31.78745464	31.573938112280363
AVIMOI	acetaldehyde	61.18944118	60.95145432950146
PASKAX	propyl alcohol	82.87027041	82.74465271711018
BEPMIU	ethylamine	35.11176762	35.11095396605974
WALBOC02	3-methylpentane	-0.133851641	-0.22804016528472118
OVICUS	propene	43.84265641	44.02286720367516
DOGZIJ	neopentane	59.18662348	59.06077586071452
RURPEA	propionitrile	63.49181196	63.50993846448481
REYCOP	methyl isopropyl ether	33.35885133	33.310708444129205
FUNCEX	propane	37.99279302	37.843587799561156
QEVKOS	ethylamine	52.98631002	53.07330866026398
FERHAN	ethene	33.077433899999996	33.03412595562775
VACFUB01	methyl propyl ketone	51.024411900000004	51.251046666583285
XEQRAO	methyl tert-butyl ether	60.54699588	60.64884643749853
NAKLIW	4-methyl-4-penten-2-one	80.71063604	80.6183101975845
ILOJEZ	acetaldehyde	51.33921313	51.36794922581988
QIFLUO	2,3-dimethylbutane	68.44702288	68.18419456160399
OHOLIH	hydrogen cyanide	27.09423977	26.990865396849728
EBEMEF	acetone	32.04807079	32.01838452036981
XUYXAR	methyl propyl ketone	53.48798867	53.793800845617305
