MOF	molecule	H	predict
FIRVEH	hydrogen cyanide	36.14976478	36.11142976563511
RAZYOI	ethane	26.52685992	26.44095992857484
PUWCUF	ethene	26.39103616	26.34569980448631
LAGCED	acetone	53.51458916	53.04488922855659
BIBBUL	2-pentene	29.72683651	29.66231363624149
ECAHAT	1,5-heptadiene	48.06929625	48.07132713513391
FUNBOG	acetone	49.46188959	49.531084757173076
CUNWEO	4-methyl-1-hexene	61.3615209	61.245724676302224
GAXWEJ	acetone	76.64436524	76.72359704687254
OSAXAI	2,3-dimethylbutane	27.73175796	28.280436503350785
DOTWAL	acetonitrile	68.44184463	68.44649060542187
MIKJAR	acetaldehyde	63.50460307	63.55579637753383
HIFTOG02	ethene	26.07570505	25.99000809248632
CEGWER	4-methyl-1-hexene	94.00812002	93.99314327703934
IBIDAA	3-methylpentane	42.64944692	42.62632751339295
FIRVEH	propionitrile	61.80193483	61.73828041963622
FERHAN	dimethylamine	56.22640313	56.05607642848071
UWELIS	neopentane	52.19096588	52.02177717990238
GALCED	dimethylamine	38.82647512	39.02352294743768
IBUDOZ	ethene	30.56712924	30.521675046304527
WENDIE	methane	25.15279031	25.07536136070443
VAGTUU	isobutane	56.22044644	56.05258282806469
PAKXIK	acetaldehyde	61.86185759	61.647561545697855
QARTEK	ethane	33.43407557	33.45957106175273
XINHOT	methyl isopropyl ether	57.00415151	56.91803139200362
LAWGUM	ethane	15.10995281	15.164727135229306
MOYYEF	acetaldehyde	31.79320135	31.958761585501843
CUMDIY	dimethyl ether	52.29301526	52.36178287767714
LAGWEX	4-methyl-4-penten-2-one	58.88339119	58.8650351638427
ILOJEZ	ethane	36.65714734	36.87610747330521
YEGKOM	1,5-heptadiene	42.16837375	42.065466536170604
MOGVAG	propionitrile	68.28225611	68.26432905437697
JAVNIE	methyl isopropyl ether	51.53853891	51.51519455024599
CISMAT01	isobutane	51.90330097	51.87706102751529
ZIKJIO	4-methyl-4-penten-2-one	57.676712699999996	57.64473581155143
HIFVOI	methane	17.70127372	17.62390155691872
OJICUG	4,4-dimethyl-1-pentene	43.40854412	43.17568134026609
WALCET	isobutane	7.29804556	7.393341692228972
RELLAW	2-pentene	49.88953094	49.480969476027646
VUQKOI	4-methyl-1-hexene	55.05045173	55.03100161806792
LIKFOB	isobutane	-66.59279699	-66.58542417906412
MOGVAG	propane	55.76647593	55.64743794443351
CUMDIY	acetone	64.78195647	64.76984567339802
NEHZIK	isopropyl alcohol	50.73307108	50.590091062573386
FIRVEH	dimethylamine	53.70310086	53.70858699782341
VUQKOI	dimethyl ether	35.52778069	35.373549865568684
FIPWOS	2-pentene	75.02123944	75.03183686088867
RACZIG	propyl alcohol	60.30201416	60.34334908568443
PUQXUV	isopropyl alcohol	98.66431965	98.50279334486791
IBIDAA	hydrogen cyanide	25.30369886	25.246300026391786
XUVHEB	methyl propyl ketone	69.33031743	69.37936589403301
MATVEJ	2,3-dimethylbutane	41.48153138	41.673238263082276
UXEQOE	2,3-dimethylbutane	38.33406223	38.477322470034196
OFORUX	2,3-dimethylbutane	74.96645431	74.84382313828388
XADGAM	4-methyl-1-hexene	95.50662741	95.4591368708332
GAYFUJ	hydrogen cyanide	27.93290913	27.927517477025383
AMIKOX	ethene	8.388264687000001	8.427815202799406
NAKLIW	propene	39.46623964	39.220748360766336
VUQKOI	methyl tert-butyl ether	49.62175056	49.7746704776609
NUYWOU	methane	27.52776687	27.494197661734386
UVEXAV	isopropyl alcohol	101.990135	102.02109408975444
IXOFIL	4-methyl-1-hexene	59.70314508	59.70924585930049
QEVKOS	3-methylpentane	75.22183028	75.09558688856175
NUTQAV	isopentane	40.3489711	40.338962296996755
IXISAJ	2-pentene	69.3296938	69.22396480890586
BERFIP	methane	26.55676011	26.452985386825233
QOKCID	4-methyl-1-hexene	90.52299019	90.57379206726422
ISEQIH	methyl isopropyl ether	90.11518714	90.04428696638804
YUGLES	ethylamine	35.60524167	35.51374126528603
CESYEF	methyl propyl ether	64.33736653	64.25812774806226
LAWGIA	ethene	13.7968244	13.87979785863587
QATHOK	methyl isopropyl ether	54.62464091	54.47598233138423
RELLAW	ethene	23.51776203	23.438511377544817
YEZFIU	3-methylpentane	45.22956889	45.173960695238385
UVUPOR	2,3-dimethylbutane	58.58654448	58.62136967912692
FEFCUQ	dimethylamine	35.84629571	35.998849633987085
RACZIG	4-methyl-4-penten-2-one	80.08254311	79.94801614452028
UBACUX	ethene	26.26687485	26.092659981418773
PAMVEG	methyl isopropyl ether	57.48304781	57.31067814516092
BICDAU	1,5-heptadiene	44.3627675	44.23897365523879
LIKFOB	dimethylamine	17.72842841	17.931644603647484
SUJQOE	ethene	30.6718403	30.662803364355995
AVIMOI	4-hexen-2-one	97.2039699	97.23824444482949
MATVAF	ethene	21.53700031	21.625848148460413
YAZYEF	dimethyl ether	59.34363489	59.233320225465135
OJICUG	propene	22.58539074	22.601293678456337
FAPTOH	methyl propyl ether	47.2777241	47.204556322400876
JAVNIE	neopentane	47.79966539	47.72323572122794
BARZAW	methyl propyl ketone	65.68743531	65.62820290900963
REGLOG	ethene	24.51381832	24.51667623865531
KAXQOR	propyl alcohol	65.13832351	64.92440757791691
YEGKOM	acetaldehyde	33.70144519	33.917476724480515
QATHOK	propane	29.21257232	29.110957125076336
ODODIW	propene	33.15435242	33.004380705888664
IXOFEH	methyl propyl ketone	52.74070598	52.62379757509888
LAWGIA	1,5-heptadiene	34.61133572	34.66980485759823
GIFKIP	4-methyl-1-hexene	67.98160238	67.95333157709486
HIFTOG01	2,3-dimethylbutane	30.70419714	30.765336263365757
YAZFOW	2,3-dimethylbutane	62.08810735	61.99589497776575
SUJREV	propene	38.4431972	38.71825571058419
VARRIP	isopropyl alcohol	81.73356424	81.81644144493545
SENWAL	2,3-dimethylbutane	32.03184432	31.998671664574086
UXUZAP	ethane	36.78246618	36.86257948247279
UTEWUM	methyl propyl ether	48.43098713	48.62358597442378
QARTEK	isopropyl alcohol	62.63418511	62.586857538185896
WONZUV	ethylamine	35.27971022	35.402559856548265
YAZFOW	4,4-dimethyl-1-pentene	68.53834585	68.4445372284537
DEYVUA	propyl alcohol	48.8703534	49.02759295952646
MIBQAR	methyl isopropyl ether	26.36683719	26.666904998958273
HEGJUZ	methyl isopropyl ether	59.49783652	59.40130015964783
ESEVIH	ethane	27.64771456	27.67214623913443
WABTOK	ethylamine	45.376366	45.32933027457821
TENLIJ	isopropyl alcohol	85.48158611	85.18042364890925
LASYOU	methyl propyl ketone	52.84187239999999	52.81366323168313
IBICAZ	4,4-dimethyl-1-pentene	44.74471337	44.60993856190906
AZIXUD	2-pentene	53.43936446	53.489973097072244
XADGAM	propyl alcohol	63.41846749	63.591846613600396
NAKLIW	ethene	28.38195371	28.455070139569468
PIFPIE	dimethylamine	41.14536892	41.26801900172436
SAHYOQ05	ethane	15.12853901	15.097734538863465
SERJUV	acetaldehyde	43.22739201	43.05075933242274
KUNWEW	1,5-heptadiene	79.88804090000001	79.92808003650161
QUNMUI	3-methylpentane	53.57532035	53.60452621304834
TETZID	neopentane	50.73201242	51.0176750361072
XIMPOA	acetone	25.8594776	25.76405027445478
EBEMII	3-methylpentane	67.85607352	67.4249586642921
ZIDDIB	2,3-dimethylbutane	40.24888489	40.276740454599945
PEGBUA	methyl isopropyl ether	40.35967584	40.47778054325334
FIJCUX	isopentane	46.37231156	46.62212490935694
SUKYIH	acetonitrile	30.82169542	31.010635850244018
RUFMUA	acetone	56.51359041	56.26234416980538
TESGUU	acetonitrile	41.62799816	41.71007521370153
REYCOP	acetonitrile	45.61289803	45.643909112190066
RUMWUS	propionitrile	77.76072823	77.72694741463515
LACJAC	dimethyl ether	49.84547406	50.027516903790065
XIBZUF	ethylamine	86.3956473	86.20266791086812
DEYLUQ	2,3-dimethylbutane	64.22431232	64.32294322827502
GOMRAC	methyl tert-butyl ether	103.1693958	103.17271637833997
VAHSIH	hydrogen cyanide	41.40098395	41.474542168342104
ZESFUY	methyl isopropyl ether	39.74833659	39.9290925972322
IXUREZ	propane	41.49443825	41.564190747747965
RIVDEF	isopentane	50.49168893	50.32224374750862
GUYLOC	1,5-heptadiene	60.30856681	60.34737231677719
FEZREJ	2-pentene	49.76716204	49.9660235791653
XAMDUM07	methyl tert-butyl ether	60.44907862	60.45645107153351
ISOHEE	neopentane	41.11397557	41.17964408452837
GOMREG	ethane	50.03118079	49.84260540894123
UXEQOE	isobutane	54.84715456	54.97199334683192
ISEQIH	ethane	32.56664457	32.68138599671726
SUJREV	4-hexen-2-one	42.2848298	42.535710394332064
LAGNUE	4-methyl-4-penten-2-one	66.45183965	66.34576656258378
YUKBIP01	3-methylpentane	71.04831781	70.86444456292587
GALCED	4-hexen-2-one	65.48406479	65.54734316736995
APEBED	methyl propyl ketone	81.53646782	81.7391002507075
XOVVEK	propane	49.62305824	49.509036303785045
XAWVUN	propyl alcohol	33.65716967	33.629668505851775
KEFBEE	methyl isopropyl ether	53.582147899999995	53.57886666484059
PEVPUD	propene	17.30657199	17.28976810709873
AZIXUD	methyl propyl ketone	76.40656641	76.7338022496993
QUQPOI	acetaldehyde	59.98654722	60.11697744948144
GEHSAN	1,5-heptadiene	61.70460642	61.68562761199044
XUYXAR	2-pentene	53.81117214	53.29299033668089
BETGAK	hydrogen cyanide	40.24677829	40.17873352947163
KAXQOR	methyl propyl ether	79.93158818	80.05383845738758
DUXZIG01	4-hexen-2-one	48.60406663	48.62953909701938
RABHAZ	ethane	21.16388315	20.943177878681954
SUJREV	methyl propyl ketone	39.042779100000004	39.24793206660711
QUQPIC	propyl alcohol	52.77515053	53.02264294845714
CESYEF01	hydrogen cyanide	26.80239748	26.924934228472587
LIFWEE	propionitrile	55.43816164	55.098892896206664
DIDDOK	methyl propyl ether	33.30696647	33.24393255832587
XINJAH	4-hexen-2-one	78.92799594	78.82927183407098
GAYFOD	4-hexen-2-one	71.72797352	71.76112541354321
VUQKOI	isopropyl alcohol	49.68366068	49.82469027681815
IBICAZ	isopentane	37.00999309	36.837889849660584
TEVZOK	3-methylpentane	49.12086185	49.043752668175735
SENWIT	methyl propyl ether	29.64179681	29.821712219831916
LAWGIA	4-methyl-4-penten-2-one	36.55285041	36.62732936159325
GOMREG	acetonitrile	64.31169784	64.27759884512943
PASKAX	methane	23.69497683	23.676752335523926
QUQFIS	propionitrile	36.4730987	36.33771359781643
NUTQAV	acetonitrile	35.11631409	35.01168618171375
QESYOD	ethylamine	42.21446074	42.17336381741033
QEVKOS	2,3-dimethylbutane	68.5988729	68.88533999438741
AFITIT	neopentane	53.63649877	54.089737001962206
ABUWOJ	ethane	31.33830096	31.184074879237194
LAGWEX	dimethyl ether	29.16012314	29.289026608655163
FUNBOG	dimethyl ether	38.58717856	38.434029073084815
LAVSUY	methane	18.76390314	18.696005344171667
MEJQEZ	dimethyl ether	51.44652936	51.43444202157323
LAWGIA	ethane	15.13058052	15.207147245443998
SAMLAV02	ethylamine	60.13947301	60.18173665467964
MOYYEF	dimethylamine	38.0448686	38.26483702268349
MIBQAR	4,4-dimethyl-1-pentene	31.78745464	31.708392407758197
AVIMOI	4-methyl-4-penten-2-one	97.10159511	97.0903346038805
IMACZN01	dimethyl ether	39.24029998	39.22262425856859
QEFNAQ	4-hexen-2-one	61.04243465	61.167010947090986
SENWAL	hydrogen cyanide	34.25053624	34.22846952194418
UXEQOE	methyl isopropyl ether	77.99761366	78.00254758648528
PIJJOI	4-hexen-2-one	81.66761805	81.95614934086912
DEGJIK	methyl propyl ether	63.48030173	63.319234209659236
IXOFEH	ethylamine	35.333448600000004	35.346597667614276
SERJUV	4,4-dimethyl-1-pentene	53.36681415	53.101999512419056
GOMRAC	isopentane	100.28231159999999	100.48673012950863
NUVWIL	propionitrile	27.32456705	27.603911611966257
YEGKOM	acetonitrile	33.11099141	33.10183193052804
QUQPOI	hydrogen cyanide	47.44454483	47.322908988933406
JASNAT	dimethylamine	49.81230373	49.754968755868774
LASYOU	methane	15.49996848	15.475812381417114
DEYLUQ	methyl isopropyl ether	56.26336384	56.389561871147464
IXUREZ	acetaldehyde	67.79768082	67.68028659741945
FUNCEX	isopropyl alcohol	48.15478949	48.138014774846226
VACFOV01	4-methyl-1-hexene	57.97730911	58.06511956800584
KINKAV	propyl alcohol	74.56136222	74.83059024547619
NUTQEZ	ethene	19.91105507	19.897508080000417
ODODIW	isopentane	47.81601136	47.762130515442394
SAHYOQ05	1,5-heptadiene	34.66190741	34.720448589672515
XUVHEB	acetonitrile	38.59566393	38.659075315113256
UNIGEE	methyl tert-butyl ether	26.99447447	27.036671446455422
WEMNAF	1,5-heptadiene	90.06060351	90.01885005910832
ODODIW	propyl alcohol	68.77831188	69.20052779978103
JAVNIE	propene	30.6715874	30.568582307460133
NUYWOU	4-hexen-2-one	64.17426331	64.36109853592839
ZIKJIO	dimethylamine	37.14375135	37.093093154251946
BONWIL	acetonitrile	43.47667986	43.767703944728176
VAZTOG	isopropyl alcohol	25.971477899999996	25.98028707072702
FAPTIB	methyl propyl ether	47.14738725	47.102563017506974
TEDGOA	4-hexen-2-one	44.62121197	44.576142611114506
XIBZUF	methane	17.17865022	17.382974823684368
BEPMIU	isopentane	34.08429596	34.12032298625461
XINHOT	4,4-dimethyl-1-pentene	76.71100628	76.61557293331138
MIBQAR16	isopentane	27.22155117	27.4290972677764
IGOCOX	propane	31.93634679	31.84918220956923
WABTOK	acetonitrile	54.33763608	54.27099684181869
EZABEN	1,5-heptadiene	74.97843938	74.96045291697074
NARTUX	4-hexen-2-one	102.3424932	102.19375335324624
VUSKEA	4-methyl-4-penten-2-one	36.41338247	36.27156094454953
UBACOR	4-methyl-4-penten-2-one	92.62954416	92.64131631394962
BUVYEX	3-methylpentane	57.18365469	57.186519662134955
KIXXOG	dimethylamine	2.601485394	2.571764741282366
MOYYEF	propane	36.14610213	36.49013814068222
PAMVEG	hydrogen cyanide	28.11277424	28.15093581055621
KEXKAB	ethane	24.571086800000003	24.55152208784561
DEGJIK	methyl tert-butyl ether	55.33264393	55.11994126709861
KAXQIL	1,5-heptadiene	108.8978602	108.90968983417214
MADWAQ	dimethyl ether	44.75583249	44.833187099783295
VAGTUU	2-pentene	66.96411219	66.95821521698093
FIPWOS	isopropyl alcohol	67.7085575	67.67174260807444
PASTOU	methyl tert-butyl ether	66.54420503	66.46919090027649
TEVZIE	dimethylamine	48.17878651	48.14362185829786
SUKYIH	dimethyl ether	30.09990375	30.203758848893827
AFITIT	4-methyl-4-penten-2-one	80.24907871	80.1880598219527
VUSKEA	methyl isopropyl ether	26.39457873	26.315194038204574
QOKCID	1,5-heptadiene	96.59395111	96.52950198427087
UBACUX	acetaldehyde	61.7357707	61.55251831240827
FAQVEA	4-hexen-2-one	57.77556314	57.90850631680132
VASKOR	propane	33.06493341	33.012515035469384
IXISOX	isopentane	63.07079974	62.998631629980984
MOYYIJ	2-pentene	47.39178862	47.532364689501414
PIJJOI	methyl tert-butyl ether	68.72954399999999	68.81312605244945
QOMFAA	3-methylpentane	71.64491661	71.64497609665591
FIJCUX	2,3-dimethylbutane	53.97570474	53.74376171370836
LIKFOB	propyl alcohol	8.565658083999999	8.651621198761768
XEXMEU	2-pentene	39.84504641	39.78506160621656
BENXUP	2-pentene	30.13771918	30.121469167404506
RUFMUA01	dimethyl ether	43.81366355	43.80018539151744
YUJNOH	2,3-dimethylbutane	48.85930935	48.805631358574814
TARWEO	ethylamine	66.48086069	66.35516710835564
XADGAM	propene	47.06755747	47.11590344528827
GUYLUI	ethylamine	51.99255403	52.035420309240884
IYUJAO	methyl propyl ether	64.86049915	64.9680846862126
QOMDUS	acetone	46.77355851	46.52597161869178
COGWEB	hydrogen cyanide	33.733104	33.94795112531806
ISEQIH	2,3-dimethylbutane	78.98141417	78.90060953776556
WALBOC01	acetone	51.49972251	51.73722164033748
XAWZOM	ethylamine	58.3377637	58.45559636620668
XOVVIO	dimethylamine	55.895362199999994	56.09793233805345
PASTOU	dimethyl ether	38.26174138	38.350403794528596
EBEMII	acetaldehyde	49.01119815	49.02139812200064
KIYMAI	methyl propyl ketone	33.18447529	33.2381107696787
PIHNUQ	isobutane	25.00527332	25.091025501399624
LACJAC	propyl alcohol	67.9038585	68.07172263315351
ERUFUS	2-pentene	47.53951027	47.72751523780333
DAJHUS	1,5-heptadiene	-73.3770405	-73.38722535513102
NADZEZ	methane	25.45458075	25.48401632020359
WENDIE	acetone	66.18387041	66.38169121295701
ZERNAN	1,5-heptadiene	67.69681146	67.75058669017055
XUGSEY	isobutane	35.17997598	35.243905485073384
PIJJOI	dimethyl ether	41.16326324	41.17273857472376
IXUREZ	hydrogen cyanide	52.85388191	52.965503571268826
RUMWUS	isopentane	66.05252231	66.28502941390578
NADZEZ	ethylamine	50.70301309	50.67563650811054
BOWQAG	dimethyl ether	40.82994072	40.79631916829603
CANRUG	isobutane	41.84531901	42.36660209085589
TASXIW	isopentane	50.74577364	50.48658034390017
YAZYEF	methyl isopropyl ether	36.12235649	36.12327474833951
VARRIP	4-methyl-4-penten-2-one	88.58087277	88.55881620648083
WECJAR	ethane	34.18292674	34.268304397546444
NUTQAV	4-hexen-2-one	53.22911957	53.21937246300583
IBIDAA	dimethylamine	31.84024513	31.823742553884404
REGLOG	isobutane	36.61443023	36.6446562434198
GIFKIP	ethane	30.34984968	30.2595086175132
XUWVEQ	1,5-heptadiene	94.89215436	94.87468720765754
BALMUW	ethylamine	29.22129334	29.218044392769336
FUNBAS	methyl propyl ketone	66.9814606	66.92107349493466
BONWAD	hydrogen cyanide	36.48473663	36.439185870515026
ZEDRAD	ethene	19.50182045	19.452507146312144
PAKXIK	4,4-dimethyl-1-pentene	59.90639591	60.10112160616868
YARYEV	isopropyl alcohol	46.6673008	46.68021428637404
FUNBEW	4-methyl-4-penten-2-one	64.95156408	65.02281854057641
VAPFUP	methyl propyl ketone	88.09345692	88.24939411553414
VACFUB01	4-methyl-4-penten-2-one	53.83240884	53.875872214099225
FIQCEN	propionitrile	46.79757132	46.59257486490625
ZEDROR	acetonitrile	63.93901806	63.56388100313541
XOJWEZ	isobutane	40.28272345	40.384639292658655
TEVZEA	acetaldehyde	42.01692851	41.88808077321009
XAMDUM07	propane	46.55403086	46.7166690814696
MIHHOA	acetone	69.27312118	69.27455698029696
WALBOC02	ethylamine	54.10931012	54.087770451252815
GAXWEJ	acetonitrile	65.83556619	65.79844031529363
FIPWOS	dimethylamine	60.72101696	60.79801775663799
WECJAR	1,5-heptadiene	87.10482502	87.11645089643629
GUYLOC	methyl tert-butyl ether	57.72022881	57.75645162689453
VUSKAW	4-hexen-2-one	38.06458957	38.05323374907203
EZUCIM	2,3-dimethylbutane	64.02040055	63.85624310480742
IJENER	methyl isopropyl ether	68.96633367	68.9240208123746
SEYDUW	ethane	33.15050373	32.83016504956373
XINJAH	propionitrile	49.85052235	50.046301736468585
DUXZIG01	isopentane	38.50337935	38.3832753034623
QESYOD	3-methylpentane	51.66360154	51.51550538058635
MIDRAT	1,5-heptadiene	53.05342616	53.07360376829259
RUCGOM	4-hexen-2-one	84.80353712	84.66509246375955
UXUZAP	1,5-heptadiene	76.76381741	76.82106579670521
MIDRAT	hydrogen cyanide	37.37165392	37.45562707825512
CEGDUO	isobutane	41.88856688	42.00241665766297
YARYOF	isopropyl alcohol	44.14364402	44.16111366662096
UNIGEE	propane	19.52848397	19.417188457021588
FECWOB01	methyl propyl ether	61.56377104	61.277569013557645
QESYOD	methyl propyl ketone	62.20516163	62.3080371902488
AMILUE	1,5-heptadiene	85.63304434	85.38613884293191
UVEXAV	methane	29.6965635	29.74153366320266
XEJTIR	methyl propyl ether	40.27476578	40.31210916074472
GUWDUY	propionitrile	42.65671895	42.54183302801231
HIFTOG	2,3-dimethylbutane	50.60679323	50.580548394331146
FIJCUX	4-methyl-1-hexene	60.15023655	60.26526756027582
SEHTEF	ethene	22.20828687	22.311317769008735
QUQFIS	4,4-dimethyl-1-pentene	54.30078068	54.21724753293811
VEJYUF02	dimethyl ether	41.4487686	41.37280816293492
MATVEJ	propionitrile	39.65583694	39.92282728055503
ISEQIH	propyl alcohol	105.04382439999999	104.9966647411715
GAXWEJ	hydrogen cyanide	45.95061877	46.04408406046378
SAKRED	acetonitrile	27.46968088	27.35787755199198
FEZREJ	ethylamine	70.27617695	70.26471213536188
NAKLIW	dimethylamine	44.54465884	44.5785527191671
GUWDUY	2,3-dimethylbutane	65.70795207	65.40199348664642
GOMREG	acetone	86.07670169	86.34210331352047
MIHHOA	propane	53.88323517	53.90469641152855
YARYEV	methyl propyl ketone	48.61315032	48.64348672086051
YAZYEF	4-hexen-2-one	71.99435716	72.0186477465691
JOSNAG	propene	39.50312507	39.344139129468964
BERGAI	neopentane	49.26458299	49.30551214109997
ZIDDIB	4-hexen-2-one	107.48031029999999	107.41134493178886
YARYEV	2,3-dimethylbutane	42.51813644	42.41973962457392
XUYXAR	propionitrile	54.3184105	54.040408951592696
BENXUP	4-hexen-2-one	33.62327742	33.478832080303306
PUQXUV	4-hexen-2-one	76.66764371	76.8468915441919
PORVUO	dimethylamine	62.48196399	62.360252947091354
TARWEO	ethane	25.123696	25.155614527096752
XOJWEZ	propyl alcohol	57.85211775	57.849134415316534
VUQKUO	methyl tert-butyl ether	66.10156277	65.84790063072924
EDADIX	acetonitrile	44.69252802	44.84610547830495
LAGCED	2,3-dimethylbutane	52.16814044	51.928309150926516
SEFBOV	4-hexen-2-one	50.61824579	50.66851218608133
QEYWUN	methane	-5.429138664	-5.496803551467111
WEBREC	methyl propyl ether	60.492163	60.33990624575783
FIQCEN	acetonitrile	39.31516167	39.26029198044226
BETGAK	dimethyl ether	45.45767421	45.47587414366284
VAPFUP	propene	46.9477489	46.897474846351436
CUHPUR	4-methyl-4-penten-2-one	59.55345188	59.495975910716396
QUGNOV	methyl propyl ether	21.01976635	21.028282184491076
LAWGEW	2,3-dimethylbutane	30.72855067	30.688566111048832
KIXXOG	propyl alcohol	8.966963913999999	9.034743210928456
RELLAW	hydrogen cyanide	25.35009411	25.345435788161538
HAZNON	isopentane	69.92621196	70.17464891268413
EDADIX	isobutane	50.88612209	51.307633589355895
YEZFIU	methyl propyl ether	39.08447524	39.62995555383979
HEGJUZ	dimethyl ether	41.55824219	41.76486929505075
TEVZEA	methyl isopropyl ether	49.260649799999996	49.82303243754192
PIHNUQ	methyl propyl ether	47.70660182	47.829451606585394
TEVZOK	4,4-dimethyl-1-pentene	29.46284803	29.183489126086513
IXISAJ	acetonitrile	53.99263464	53.945140281620056
FUNBEW	acetaldehyde	41.94750162	41.83037290332384
GIFKIP	acetone	48.08324112	48.3692886025653
QUQFIS	4-methyl-4-penten-2-one	60.38962107	60.49591905278307
QOCRUW	isobutane	40.13273386	40.04752417728028
UVUPOR	hydrogen cyanide	33.99852973	33.77915590566674
OFUYUL	4-hexen-2-one	70.51194723	70.38793989753789
CUHPUR	propane	27.01715788	27.02712131900636
YUJNOH	dimethylamine	50.5146755	50.559828484919095
PEVQEO	hydrogen cyanide	20.17464051	20.196073167778156
IBICON	4,4-dimethyl-1-pentene	44.35852911	44.274371953197836
SENWAL	2-pentene	27.69877435	27.850290262323558
XUYXAR	methyl propyl ether	51.96749544	51.593053862975914
SAHYOQ03	isopropyl alcohol	26.16192886	26.213546964212544
DOGZIJ	acetone	49.08559648	49.12032209985844
QUGNOV	ethene	21.33782388	21.331314069840612
OFUYUL	ethane	27.47043907	27.385905312741457
TEVZOK	neopentane	27.130905	26.600289310789037
RURPEA	dimethylamine	57.58223532	57.59892867018816
RAZYIC	propionitrile	39.94031643	40.0323450374127
LOQLEJ	propionitrile	52.14186166	52.070939948618275
QUQPOI	isobutane	39.52034336	39.35155218951221
KOMHAW	neopentane	-17.16125784	-17.114777258508976
VONBIK	methane	20.29874538	20.249021619075506
PUQYAC	ethylamine	58.24176665	58.25448177831847
UVARIT	methane	25.06846151	25.067179978619997
DOTWAL	propane	40.78505673	40.98503149520968
VAHSIH	propionitrile	68.02758809999999	68.06157753396649
UVUPOR	methyl isopropyl ether	50.84374442	50.62624605901265
FAPTIB	hydrogen cyanide	28.34575724	28.346272119458558
MOYYEF	2-pentene	51.83873892	51.461073694141334
OSAXAI	methyl propyl ether	52.61828181	52.17761835837839
ECAHAT	methyl isopropyl ether	38.53338641	38.49785473348669
FIPWOS	3-methylpentane	80.13506240000001	80.07550162104123
FAQVEA	methyl isopropyl ether	38.61134606	38.60521954802088
XINHOT	methyl tert-butyl ether	63.68657361	63.795257279955806
VAPFUP	acetaldehyde	66.08595665	65.94659131937561
FAGREM	methyl tert-butyl ether	52.78054304	52.858992922958834
AFITIT	acetone	56.470979099999994	56.793393220770874
XINHOT	dimethylamine	42.99208857	42.84307273184948
YARYOF	methane	16.21461985	16.278398267723272
QESYOD	methyl propyl ether	42.81918686	42.88771370476082
ERUFUS	propyl alcohol	66.49038893	66.19019802119666
OHAKIS	3-methylpentane	83.08190089	82.979410350354
GITWIQ	4-hexen-2-one	80.5558802	80.76286841382779
APEBED	acetaldehyde	47.45373308	47.55393613316102
YEZFIU	methyl tert-butyl ether	52.21025089	52.18864569761281
LAWGEW	4,4-dimethyl-1-pentene	31.79900554	31.977804656012758
BOWQAG	isopropyl alcohol	-6.165638085	-6.0013261393766
GAXWEJ	4-methyl-4-penten-2-one	70.21714247	70.32257911933847
RAZYOI	4-methyl-4-penten-2-one	62.71079313	62.554328408869075
OFUYUL	hydrogen cyanide	26.52245392	26.68503666658841
GUYLUI	1,5-heptadiene	90.82623721	91.05568231387825
IBICON	methyl propyl ketone	50.56528485	50.44991028225748
DOGZIJ	ethane	30.2028826	30.14397665554191
VUQKOI	hydrogen cyanide	30.29542026	30.44448540477386
HAZNON	isobutane	55.40507916	55.560073572143494
RABHAZ	isopentane	40.08669819	40.28238612702743
MIKJAR	4,4-dimethyl-1-pentene	88.58155778	88.62337468606879
PUSDOX	isopentane	48.81799155	49.07198909893655
MATVAF	acetone	46.68069374	47.01696442353117
COYTEQ	propyl alcohol	78.56555362	78.62023300545533
MIHHOA	methyl propyl ketone	87.30162894	87.2998223370447
ZEDRAD	methane	14.72271403	14.719779185855241
WONZOP	4,4-dimethyl-1-pentene	38.45881694	38.308519190787585
HEXNII	propane	46.94225555	47.09092709822343
QUVDUH	hydrogen cyanide	60.81290271	60.686248722342185
YUGLES	4-hexen-2-one	53.31493133	53.434277666514724
KAXQIL	dimethyl ether	54.53406037	54.602428014871414
WIYFAM	methyl propyl ether	35.81065945	35.80432909789602
QUGNOV	hydrogen cyanide	35.10306959	35.15415221199586
HIFTOG01	hydrogen cyanide	16.11864942	16.27490418386776
XOJWEZ	acetonitrile	45.11889849	45.239308339648375
EZUCIM	isopentane	56.12281411	56.378594077945095
DOQGUM	acetaldehyde	64.63702735	64.66020027402398
DAJHUS	hydrogen cyanide	29.77318403	29.807143513149963
EXEWAG	hydrogen cyanide	27.38407403	27.351449908244643
SEHTEF	dimethylamine	50.82182103	50.9217917390321
SAHYOQ04	acetone	30.484630100000004	30.78766225715238
HAFQUC	ethylamine	36.5353584	36.54101488875516
ZERQOE	isobutane	58.1765285	58.06773141428238
HAFQUC	propyl alcohol	43.63178138	43.71991884676576
ELAFUT	isopropyl alcohol	86.58282608	86.47575852470499
QUQPOI	2-pentene	49.34230627	49.576498333749086
RABHAZ	2-pentene	38.78673374	38.59790227420468
RUCGOM	propene	38.46871339	38.12464890942497
RUCGOM	methyl isopropyl ether	60.20377112	60.33168334509391
TOHYUL	4-methyl-1-hexene	57.20851669	57.2905377850382
UVASAM	4-methyl-4-penten-2-one	76.00246588	76.10232837672721
XUNGOD	4-methyl-4-penten-2-one	80.55597068	80.45167747373794
OFORUX	propane	44.30715141	44.143190636253536
ZESFUY	2,3-dimethylbutane	47.25405543	47.4528309148192
